Date,CreativeID,Impressions,Clicks,VideoStarts,VideoCompletions,OperatingSystem,DayofWeek,Site,SiteCategory
27/05/2018,3400,146,1,31,5,Android,7,FPSGaming,Tech / Gaming
27/05/2018,3400,1,0,0,0,Android,7,FPSGaming,Tech / Gaming
27/05/2018,3400,152,1,62,20,iOS,7,FPSGaming,Tech / Gaming
27/05/2018,3400,1,0,1,0,iOS,7,FPSGaming,Tech / Gaming
27/05/2018,3400,1,0,0,0,iOS,7,FPSGaming,Tech / Gaming
27/05/2018,3400,126,0,44,29,Android,7,PedalBikez,Sport
27/05/2018,3400,55,2,17,9,Android,7,Vroom Motoring,Sport
27/05/2018,3400,232,0,95,60,iOS,7,PedalBikez,Sport
27/05/2018,3400,97,3,37,16,iOS,7,Vroom Motoring,Sport
27/05/2018,3400,2,0,1,0,Other,7,PedalBikez,Sport
27/05/2018,4564,732,1,0,0,Android,7,Gadgetron,Tech / Gaming
27/05/2018,4564,267,0,0,0,Android,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,4564,908,5,0,0,Android,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,4564,225,2,0,0,Android,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,4564,646,1,0,0,iOS,7,Gadgetron,Tech / Gaming
27/05/2018,4564,338,0,0,0,iOS,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,4564,868,3,0,0,iOS,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,4564,33,0,0,0,iOS,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,4564,12,0,0,0,Other,7,Gadgetron,Tech / Gaming
27/05/2018,4564,18,0,0,0,Other,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,4564,5,0,0,0,Other,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,1495,310,1,0,0,Android,7,Progressive News,News
27/05/2018,1495,173,0,0,0,Android,7,The City Daily,News
27/05/2018,1495,292,0,0,0,iOS,7,Progressive News,News
27/05/2018,1495,110,0,0,0,iOS,7,The City Daily,News
27/05/2018,1495,1,0,0,0,Other,7,Progressive News,News
27/05/2018,1495,16,0,0,0,Other,7,Progressive News,News
27/05/2018,1495,3,0,0,0,Other,7,The City Daily,News
27/05/2018,478,234,0,0,0,Android,7,Progressive News,News
27/05/2018,478,204,1,0,0,Android,7,The City Daily,News
27/05/2018,478,300,1,0,0,iOS,7,Progressive News,News
27/05/2018,478,100,0,0,0,iOS,7,The City Daily,News
27/05/2018,478,11,0,0,0,Other,7,Progressive News,News
27/05/2018,478,3,0,0,0,Other,7,The City Daily,News
27/05/2018,1226,281,0,0,0,Android,7,Progressive News,News
27/05/2018,1226,187,1,0,0,Android,7,The City Daily,News
27/05/2018,1226,1,0,0,0,Other,7,The City Daily,News
27/05/2018,1226,307,0,0,0,iOS,7,Progressive News,News
27/05/2018,1226,109,0,0,0,iOS,7,The City Daily,News
27/05/2018,1226,11,0,0,0,Other,7,Progressive News,News
27/05/2018,1226,5,0,0,0,Other,7,The City Daily,News
27/05/2018,466,253,1,0,0,Android,7,Progressive News,News
27/05/2018,466,179,1,0,0,Android,7,The City Daily,News
27/05/2018,466,273,0,0,0,iOS,7,Progressive News,News
27/05/2018,466,105,0,0,0,iOS,7,The City Daily,News
27/05/2018,466,14,0,0,0,Other,7,Progressive News,News
27/05/2018,466,3,0,0,0,Other,7,The City Daily,News
27/05/2018,1082,135,0,0,0,Android,7,Progressive News,News
27/05/2018,1082,81,0,0,0,Android,7,The City Daily,News
27/05/2018,1082,153,0,0,0,iOS,7,Progressive News,News
27/05/2018,1082,52,0,0,0,iOS,7,The City Daily,News
27/05/2018,1082,7,0,0,0,Other,7,Progressive News,News
27/05/2018,1082,4,0,0,0,Other,7,The City Daily,News
27/05/2018,3965,125,0,0,0,Android,7,Progressive News,News
27/05/2018,3965,78,0,0,0,Android,7,The City Daily,News
27/05/2018,3965,156,0,0,0,iOS,7,Progressive News,News
27/05/2018,3965,35,0,0,0,iOS,7,The City Daily,News
27/05/2018,3965,10,0,0,0,Other,7,Progressive News,News
27/05/2018,3965,61,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,3965,3,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,3965,11,0,0,0,Android,7,Home & House,Fashion / Lifestyle
27/05/2018,3965,96,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,3965,4,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,3965,113,2,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,3965,9,0,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,3965,26,0,0,0,iOS,7,Home & House,Fashion / Lifestyle
27/05/2018,3965,213,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,3965,14,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,3965,1,0,0,0,Other,7,Fashionista,Fashion / Lifestyle
27/05/2018,4590,351,0,0,0,Android,7,Gadgetron,Tech / Gaming
27/05/2018,4590,126,1,0,0,Android,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,4590,497,2,0,0,Android,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,4590,101,0,0,0,Android,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,4590,339,0,0,0,iOS,7,Gadgetron,Tech / Gaming
27/05/2018,4590,167,0,0,0,iOS,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,4590,433,2,0,0,iOS,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,4590,15,0,0,0,iOS,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,4590,5,0,0,0,Other,7,Gadgetron,Tech / Gaming
27/05/2018,4590,6,0,0,0,Other,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,4590,4,0,0,0,Other,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,4499,127,0,0,0,Android,7,Progressive News,News
27/05/2018,4499,80,0,0,0,Android,7,The City Daily,News
27/05/2018,4499,1,0,0,0,Other,7,The City Daily,News
27/05/2018,4499,143,0,0,0,iOS,7,Progressive News,News
27/05/2018,4499,68,1,0,0,iOS,7,The City Daily,News
27/05/2018,4499,1,0,0,0,Other,7,The City Daily,News
27/05/2018,4499,3,0,0,0,Other,7,Progressive News,News
27/05/2018,4499,3,0,0,0,Other,7,The City Daily,News
27/05/2018,4499,572,0,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,4499,1,0,0,0,Other,7,Wot? Lifestyle,Lifestyle
27/05/2018,4499,736,2,0,0,iOS,7,Wot? Lifestyle,Lifestyle
27/05/2018,4499,2,0,0,0,iOS,7,Wot? Lifestyle,Lifestyle
27/05/2018,4499,2,0,0,0,Other,7,Wot? Lifestyle,Lifestyle
27/05/2018,4499,5,0,0,0,Android,7,FPSGaming,Tech / Gaming
27/05/2018,4499,6,0,0,0,iOS,7,FPSGaming,Tech / Gaming
27/05/2018,2566,69,0,0,0,Android,7,Progressive News,News
27/05/2018,2566,48,0,0,0,Android,7,The City Daily,News
27/05/2018,2566,70,0,0,0,iOS,7,Progressive News,News
27/05/2018,2566,26,1,0,0,iOS,7,The City Daily,News
27/05/2018,2566,1,0,0,0,Other,7,Progressive News,News
27/05/2018,2566,272,2,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,2566,1,0,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,2566,378,0,0,0,iOS,7,Wot? Lifestyle,Lifestyle
27/05/2018,2566,1,0,0,0,Other,7,Wot? Lifestyle,Lifestyle
27/05/2018,2566,1,0,0,0,Android,7,FPSGaming,Tech / Gaming
27/05/2018,2566,3,0,0,0,iOS,7,FPSGaming,Tech / Gaming
27/05/2018,2816,295,0,0,0,Android,7,Progressive News,News
27/05/2018,2816,183,2,0,0,Android,7,The City Daily,News
27/05/2018,2816,258,0,0,0,iOS,7,Progressive News,News
27/05/2018,2816,121,0,0,0,iOS,7,The City Daily,News
27/05/2018,2816,15,0,0,0,Other,7,Progressive News,News
27/05/2018,2816,4,0,0,0,Other,7,The City Daily,News
27/05/2018,2816,4,0,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,2816,1102,2,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,2816,1,0,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,2816,1,0,0,0,Other,7,Wot? Lifestyle,Lifestyle
27/05/2018,2816,1,0,0,0,iOS,7,Wot? Lifestyle,Lifestyle
27/05/2018,2816,1394,2,0,0,iOS,7,Wot? Lifestyle,Lifestyle
27/05/2018,2816,4,0,0,0,iOS,7,Wot? Lifestyle,Lifestyle
27/05/2018,2816,1,0,0,0,Other,7,Wot? Lifestyle,Lifestyle
27/05/2018,2816,13,0,0,0,Android,7,FPSGaming,Tech / Gaming
27/05/2018,2816,10,0,0,0,iOS,7,FPSGaming,Tech / Gaming
27/05/2018,1892,276,0,0,0,Android,7,Progressive News,News
27/05/2018,1892,204,1,0,0,Android,7,The City Daily,News
27/05/2018,1892,300,0,0,0,iOS,7,Progressive News,News
27/05/2018,1892,114,0,0,0,iOS,7,The City Daily,News
27/05/2018,1892,1,0,0,0,Other,7,Progressive News,News
27/05/2018,1892,8,0,0,0,Other,7,Progressive News,News
27/05/2018,1892,5,0,0,0,Other,7,The City Daily,News
27/05/2018,1892,127,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,1892,6,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,1892,16,1,0,0,Android,7,Home & House,Fashion / Lifestyle
27/05/2018,1892,1,0,0,0,Android,7,Home & House,Fashion / Lifestyle
27/05/2018,1892,191,2,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,1892,14,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,1892,205,1,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,1892,14,0,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,1892,68,0,0,0,iOS,7,Home & House,Fashion / Lifestyle
27/05/2018,1892,425,2,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,1892,27,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,1892,2,0,0,0,Other,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,1892,1,0,0,0,Other,7,Fashionista,Fashion / Lifestyle
27/05/2018,1283,121,0,0,0,Android,7,Progressive News,News
27/05/2018,1283,78,0,0,0,Android,7,The City Daily,News
27/05/2018,1283,125,0,0,0,iOS,7,Progressive News,News
27/05/2018,1283,47,0,0,0,iOS,7,The City Daily,News
27/05/2018,1283,63,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,1283,4,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,1283,10,0,0,0,Android,7,Home & House,Fashion / Lifestyle
27/05/2018,1283,100,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,1283,8,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,1283,105,0,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,1283,10,0,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,1283,36,0,0,0,iOS,7,Home & House,Fashion / Lifestyle
27/05/2018,1283,215,1,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,1283,12,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,1283,1,0,0,0,Other,7,Fashionista,Fashion / Lifestyle
27/05/2018,3802,130,2,0,0,Android,7,Progressive News,News
27/05/2018,3802,81,1,0,0,Android,7,The City Daily,News
27/05/2018,3802,133,0,0,0,iOS,7,Progressive News,News
27/05/2018,3802,48,0,0,0,iOS,7,The City Daily,News
27/05/2018,3802,6,0,0,0,Other,7,Progressive News,News
27/05/2018,3802,55,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,3802,5,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,3802,7,0,0,0,Android,7,Home & House,Fashion / Lifestyle
27/05/2018,3802,104,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,3802,9,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,3802,137,2,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,3802,5,0,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,3802,28,0,0,0,iOS,7,Home & House,Fashion / Lifestyle
27/05/2018,3802,230,1,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,3802,5,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,3802,1,0,0,0,Other,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,2121,114,0,0,0,Android,7,Progressive News,News
27/05/2018,2121,82,0,0,0,Android,7,The City Daily,News
27/05/2018,2121,149,0,0,0,iOS,7,Progressive News,News
27/05/2018,2121,48,0,0,0,iOS,7,The City Daily,News
27/05/2018,2121,9,0,0,0,Other,7,Progressive News,News
27/05/2018,2121,1,0,0,0,Other,7,The City Daily,News
27/05/2018,4414,250,0,0,0,Android,7,Progressive News,News
27/05/2018,4414,199,0,0,0,Android,7,The City Daily,News
27/05/2018,4414,285,0,0,0,iOS,7,Progressive News,News
27/05/2018,4414,117,0,0,0,iOS,7,The City Daily,News
27/05/2018,4414,10,0,0,0,Other,7,Progressive News,News
27/05/2018,4414,2,0,0,0,Other,7,The City Daily,News
27/05/2018,4414,107,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,4414,11,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,4414,26,0,0,0,Android,7,Home & House,Fashion / Lifestyle
27/05/2018,4414,183,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,4414,8,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,4414,223,1,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,4414,20,0,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,4414,70,0,0,0,iOS,7,Home & House,Fashion / Lifestyle
27/05/2018,4414,434,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,4414,20,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,4414,2,0,0,0,Other,7,Fashionista,Fashion / Lifestyle
27/05/2018,1778,124,0,0,0,Android,7,Progressive News,News
27/05/2018,1778,96,0,0,0,Android,7,The City Daily,News
27/05/2018,1778,136,0,0,0,iOS,7,Progressive News,News
27/05/2018,1778,49,0,0,0,iOS,7,The City Daily,News
27/05/2018,1778,6,0,0,0,Other,7,Progressive News,News
27/05/2018,1778,345,0,0,0,Android,7,Gadgetron,Tech / Gaming
27/05/2018,1778,117,0,0,0,Android,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,1778,482,1,0,0,Android,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,1778,89,1,0,0,Android,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,1778,314,1,0,0,iOS,7,Gadgetron,Tech / Gaming
27/05/2018,1778,180,0,0,0,iOS,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,1778,440,0,0,0,iOS,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,1778,9,0,0,0,iOS,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,1778,7,0,0,0,Other,7,Gadgetron,Tech / Gaming
27/05/2018,1778,2,0,0,0,Other,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,1778,5,0,0,0,Other,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,2222,148,0,0,0,Android,7,Progressive News,News
27/05/2018,2222,80,1,0,0,Android,7,The City Daily,News
27/05/2018,2222,143,0,0,0,iOS,7,Progressive News,News
27/05/2018,2222,59,0,0,0,iOS,7,The City Daily,News
27/05/2018,2222,3,0,0,0,Other,7,Progressive News,News
27/05/2018,2222,1,0,0,0,Other,7,The City Daily,News
27/05/2018,2222,57,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,2222,1,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,2222,11,0,0,0,Android,7,Home & House,Fashion / Lifestyle
27/05/2018,2222,107,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,2222,15,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,2222,116,0,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,2222,9,0,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,2222,36,0,0,0,iOS,7,Home & House,Fashion / Lifestyle
27/05/2018,2222,199,3,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,2222,12,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,2222,1,0,0,0,Other,7,Fashionista,Fashion / Lifestyle
27/05/2018,1890,153,0,0,0,Android,7,Progressive News,News
27/05/2018,1890,94,0,0,0,Android,7,The City Daily,News
27/05/2018,1890,1,0,0,0,Other,7,The City Daily,News
27/05/2018,1890,143,0,0,0,iOS,7,Progressive News,News
27/05/2018,1890,51,0,0,0,iOS,7,The City Daily,News
27/05/2018,1890,9,0,0,0,Other,7,Progressive News,News
27/05/2018,1890,1,0,0,0,Other,7,The City Daily,News
27/05/2018,1890,374,1,0,0,Android,7,Gadgetron,Tech / Gaming
27/05/2018,1890,131,0,0,0,Android,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,1890,489,2,0,0,Android,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,1890,105,1,0,0,Android,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,1890,360,0,0,0,iOS,7,Gadgetron,Tech / Gaming
27/05/2018,1890,168,0,0,0,iOS,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,1890,387,1,0,0,iOS,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,1890,17,0,0,0,iOS,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,1890,7,0,0,0,Other,7,Gadgetron,Tech / Gaming
27/05/2018,1890,8,0,0,0,Other,7,Edgy Lifestyles,Tech / Gaming
27/05/2018,1890,5,0,0,0,Other,7,Coin-Op Gaming,Tech / Gaming
27/05/2018,161,244,0,0,0,Android,7,Progressive News,News
27/05/2018,161,177,0,0,0,Android,7,The City Daily,News
27/05/2018,161,285,0,0,0,iOS,7,Progressive News,News
27/05/2018,161,108,0,0,0,iOS,7,The City Daily,News
27/05/2018,161,10,0,0,0,Other,7,Progressive News,News
27/05/2018,161,1,0,0,0,Other,7,The City Daily,News
27/05/2018,161,129,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,161,17,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,161,19,0,0,0,Android,7,Home & House,Fashion / Lifestyle
27/05/2018,161,188,1,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,161,12,0,0,0,Android,7,Fashionista,Fashion / Lifestyle
27/05/2018,161,230,1,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,161,20,0,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,161,63,0,0,0,iOS,7,Home & House,Fashion / Lifestyle
27/05/2018,161,405,1,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,161,26,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle
27/05/2018,161,1,0,0,0,Other,7,Little Bird Lifestyle,Fashion / Lifestyle
27/05/2018,161,1,0,0,0,Other,7,Fashionista,Fashion / Lifestyle
27/05/2018,930,125,0,0,0,Android,7,Progressive News,News
27/05/2018,930,87,0,0,0,Android,7,The City Daily,News
27/05/2018,930,120,0,0,0,iOS,7,Progressive News,News
27/05/2018,930,61,0,0,0,iOS,7,The City Daily,News
27/05/2018,930,1,0,0,0,Other,7,Progressive News,News
27/05/2018,930,6,0,0,0,Other,7,Progressive News,News
27/05/2018,930,1,0,0,0,Other,7,The City Daily,News
27/05/2018,930,572,0,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,930,1,0,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,930,1,0,0,0,Other,7,Wot? Lifestyle,Lifestyle
27/05/2018,930,720,1,0,0,iOS,7,Wot? Lifestyle,Lifestyle
27/05/2018,930,2,0,0,0,iOS,7,Wot? Lifestyle,Lifestyle
27/05/2018,930,7,0,0,0,Android,7,FPSGaming,Tech / Gaming
27/05/2018,930,3,0,0,0,iOS,7,FPSGaming,Tech / Gaming
27/05/2018,1913,249,0,0,0,Android,7,Progressive News,News
27/05/2018,1913,182,0,0,0,Android,7,The City Daily,News
27/05/2018,1913,292,0,0,0,iOS,7,Progressive News,News
27/05/2018,1913,106,0,0,0,iOS,7,The City Daily,News
27/05/2018,1913,17,0,0,0,Other,7,Progressive News,News
27/05/2018,1913,4,0,0,0,Other,7,The City Daily,News
27/05/2018,1110,245,0,0,0,Android,7,Progressive News,News
27/05/2018,1110,152,0,0,0,Android,7,The City Daily,News
27/05/2018,1110,272,0,0,0,iOS,7,Progressive News,News
27/05/2018,1110,108,0,0,0,iOS,7,The City Daily,News
27/05/2018,1110,18,0,0,0,Other,7,Progressive News,News
27/05/2018,1110,2,0,0,0,Other,7,The City Daily,News
27/05/2018,1110,1,0,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,1110,1118,3,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,1110,2,0,0,0,Android,7,Wot? Lifestyle,Lifestyle
27/05/2018,1110,1,0,0,0,Other,7,Wot? Lifestyle,Lifestyle
27/05/2018,1110,1487,1,0,0,iOS,7,Wot? Lifestyle,Lifestyle
27/05/2018,1110,2,0,0,0,iOS,7,Wot? Lifestyle,Lifestyle
27/05/2018,1110,1,0,0,0,Other,7,Wot? Lifestyle,Lifestyle
27/05/2018,1110,8,0,0,0,Android,7,FPSGaming,Tech / Gaming
27/05/2018,1110,1,0,0,0,Other,7,FPSGaming,Tech / Gaming
27/05/2018,1110,6,0,0,0,iOS,7,FPSGaming,Tech / Gaming
27/05/2018,1110,1,0,0,0,Other,7,FPSGaming,Tech / Gaming
28/05/2018,3024,95,0,0,0,Android,1,Gadgetron,Tech / Gaming
28/05/2018,3024,19,0,0,0,Android,1,Edgy Lifestyles,Tech / Gaming
28/05/2018,3024,137,0,0,0,Android,1,Coin-Op Gaming,Tech / Gaming
28/05/2018,3024,73,0,0,0,iOS,1,Gadgetron,Tech / Gaming
28/05/2018,3024,21,0,0,0,iOS,1,Edgy Lifestyles,Tech / Gaming
28/05/2018,3024,124,0,0,0,iOS,1,Coin-Op Gaming,Tech / Gaming
28/05/2018,3024,6,0,0,0,Other,1,Gadgetron,Tech / Gaming
28/05/2018,3024,1,0,0,0,Other,1,Edgy Lifestyles,Tech / Gaming
28/05/2018,3024,1,0,0,0,Other,1,Coin-Op Gaming,Tech / Gaming
28/05/2018,3024,74,0,0,0,Android,1,The TV News,Entertainment
28/05/2018,3024,51,0,0,0,Android,1,The ClothesRack,Lifestyle
28/05/2018,3024,16,0,0,0,Android,1,Sitting Pretty,Lifestyle
28/05/2018,3024,130,0,0,0,iOS,1,The TV News,Entertainment
28/05/2018,3024,156,1,0,0,iOS,1,The ClothesRack,Lifestyle
28/05/2018,3024,16,0,0,0,iOS,1,Sitting Pretty,Lifestyle
28/05/2018,3024,4,0,0,0,Other,1,The TV News,Entertainment
28/05/2018,692,58,0,8,4,Android,1,Progressive News,News
28/05/2018,692,649,13,195,69,Android,1,The City Daily,News
28/05/2018,692,138,1,62,30,iOS,1,Progressive News,News
28/05/2018,692,212,2,100,31,iOS,1,The City Daily,News
28/05/2018,692,1,0,0,0,Other,1,Progressive News,News
28/05/2018,692,7,0,0,0,Other,1,The City Daily,News
28/05/2018,692,20,1,7,1,Android,1,MusicRoom,Entertainment
28/05/2018,692,1,0,0,0,Other,1,MusicRoom,Entertainment
28/05/2018,692,1309,8,780,272,iOS,1,MusicRoom,Entertainment
28/05/2018,692,2,0,0,0,Other,1,MusicRoom,Entertainment
28/05/2018,692,1,0,0,0,Android,1,Business Times,News
28/05/2018,692,342,2,147,72,Android,1,Business Times,News
28/05/2018,692,1,0,0,0,Other,1,Business Times,News
28/05/2018,692,1,0,0,0,Other,1,Business Times,News
28/05/2018,692,1,0,0,0,iOS,1,Business Times,News
28/05/2018,692,356,4,193,110,iOS,1,Business Times,News
28/05/2018,692,1,0,0,0,iOS,1,Business Times,News
28/05/2018,692,7,0,0,0,Other,1,Business Times,News
28/05/2018,692,6,0,2,1,Android,1,The TV News,Entertainment
28/05/2018,692,12,0,0,0,Android,1,The ClothesRack,Lifestyle
28/05/2018,692,10,0,4,1,Android,1,Sitting Pretty,Lifestyle
28/05/2018,692,21,0,10,6,iOS,1,The TV News,Entertainment
28/05/2018,692,36,1,12,6,iOS,1,The ClothesRack,Lifestyle
28/05/2018,692,13,0,8,5,iOS,1,Sitting Pretty,Lifestyle
28/05/2018,692,1,0,0,0,Other,1,The TV News,Entertainment
28/05/2018,2832,38,0,0,0,Android,1,MusicRoom,Entertainment
28/05/2018,2832,1,0,0,0,Android,1,RockTunes,Entertainment
28/05/2018,2832,1489,6,0,0,iOS,1,MusicRoom,Entertainment
28/05/2018,2832,3,0,0,0,iOS,1,RockTunes,Entertainment
28/05/2018,2832,1,0,0,0,Other,1,MusicRoom,Entertainment
28/05/2018,2832,2,0,0,0,Android,1,NIMBY Times,News
28/05/2018,2832,1,0,0,0,iOS,1,NIMBY Times,News
28/05/2018,2832,77,0,0,0,Android,1,The TV News,Entertainment
28/05/2018,2832,64,0,0,0,Android,1,The ClothesRack,Lifestyle
28/05/2018,2832,11,0,0,0,Android,1,Sitting Pretty,Lifestyle
28/05/2018,2832,119,0,0,0,iOS,1,The TV News,Entertainment
28/05/2018,2832,127,0,0,0,iOS,1,The ClothesRack,Lifestyle
28/05/2018,2832,23,0,0,0,iOS,1,Sitting Pretty,Lifestyle
28/05/2018,2832,1,0,0,0,Other,1,The TV News,Entertainment
28/05/2018,4197,867,5,0,0,Android,1,Progressive News,News
28/05/2018,4197,335,9,0,0,Android,1,The City Daily,News
28/05/2018,4197,611,2,0,0,iOS,1,Progressive News,News
28/05/2018,4197,34,0,0,0,iOS,1,The City Daily,News
28/05/2018,4197,11,0,0,0,Other,1,Progressive News,News
28/05/2018,4197,1,0,0,0,Other,1,The City Daily,News
28/05/2018,4197,7926,85,0,0,Android,1,UK Broadsheet,News
28/05/2018,4197,6,0,0,0,Other,1,UK Broadsheet,News
28/05/2018,4197,14,0,0,0,Other,1,UK Broadsheet,News
28/05/2018,4197,2,0,0,0,iOS,1,UK Broadsheet,News
28/05/2018,4197,3147,16,0,0,iOS,1,UK Broadsheet,News
28/05/2018,4197,2,0,0,0,Other,1,UK Broadsheet,News
28/05/2018,4197,12,0,0,0,Other,1,UK Broadsheet,News
28/05/2018,4197,1,0,0,0,Other,1,UK Broadsheet,News
28/05/2018,4197,9,0,0,0,Other,1,UK Broadsheet,News
28/05/2018,4197,1,0,0,0,Android,1,NIMBY Times,News
28/05/2018,4197,4,0,0,0,iOS,1,NIMBY Times,News
28/05/2018,4197,3,0,0,0,Android,1,Business Times,News
28/05/2018,4197,2184,7,0,0,Android,1,Business Times,News
